Item,Data do lançamento,Lançamentos de ENTRADA: quantidade,Lançamentos de ENTRADA: valor,Lançamentos de SAIDA: quantidade,Lançamentos de SAIDA: valor,Saldo Inicial em quantidade,Saldo Inicial em valor,Saldo Final em quantidade,Saldo Final em valor
82.53.405-9,2012-09-30,0.0,20.36,0.0,0.0,15716.0677,71403.56,52559.57800000034,999805.2599999892
82.53.405-9,2012-10-01,0.0,0.0,108.12,495.26,15716.0677,71403.56,50410.99430000035,989963.4199999891
82.53.405-9,2012-10-02,0.0,0.0,107.282,491.42,15716.0677,71403.56,50267.92600000035,989308.079999989
82.53.405-9,2012-10-03,0.0,0.0,3402.6,15586.02,15716.0677,71403.56,46837.48380000035,973594.519999989
82.53.405-9,2012-10-04,0.0,0.0,318.0,1456.64,15716.0677,71403.56,46837.48380000035,973594.519999989
82.53.405-9,2012-10-05,0.0,0.0,114.042,522.38,15716.0677,71403.56,46090.83840000035,970174.4299999889
82.53.405-9,2012-10-08,0.0,0.0,31.8,145.66,15716.0677,71403.56,45676.57740000035,968276.8599999889
82.53.405-9,2012-10-09,0.0,0.0,324.36,1485.77,15716.0677,71403.56,45622.59550000036,968029.5799999889
82.53.405-9,2012-10-10,0.0,0.0,25.44,116.53,15716.0677,71403.56,52328.702500000356,998316.8399999888
82.53.405-9,2012-10-15,0.0,0.0,4044.96,18528.42,15716.0677,71403.56,60857.46250000036,1036549.5999999888
82.53.405-9,2012-10-22,124.347,569.59,0.0,0.0,15716.0677,71403.56,60981.80950000036,1037119.1899999888
82.53.405-9,2012-10-23,0.0,0.0,2.061,9.44,15716.0677,71403.56,60979.74850000036,1037109.7499999888
82.53.405-9,2012-10-24,0.0,0.0,309.15,1416.1,15716.0677,71403.56,68385.27850000036,1071383.6299999887
82.53.405-9,2012-10-25,0.0,0.0,8528.76,39067.01,15716.0677,71403.56,67157.07440000036,1065757.6899999885
82.53.405-9,2012-10-26,0.0,0.0,891.726,4084.66,15716.0677,71403.56,68866.58840000037,1073706.9899999886
82.53.405-9,2012-10-29,0.0,0.0,241.68,1107.04,15716.0677,71403.56,67718.29200000037,1068447.0799999887
82.53.405-9,2012-10-30,0.0,0.0,6.411,29.37,15716.0677,71403.56,67711.88100000037,1068417.7099999886
82.53.405-9,2012-10-31,0.0,0.0,1452.318,6652.52,15716.0677,71403.56,65486.00100000038,1058221.7999999886
82.53.405-9,2012-11-01,0.0,0.0,2164.05,10493.07,15716.0677,71403.56,63321.95100000038,1047728.7299999887
82.53.405-9,2012-11-05,0.0,0.0,1980.621,9603.65,15716.0677,71403.56,60135.18340000038,1032276.7099999887
82.53.405-9,2012-11-06,0.0,0.0,260.76,1264.38,15716.0677,71403.56,61619.694800000376,1040726.0599999885
82.53.405-9,2012-11-08,0.0,0.0,8268.0,40089.96,15716.0677,71403.56,61619.694800000376,1040726.0599999886
82.53.405-9,2012-11-09,0.0,0.0,1380.12,6691.94,15716.0677,71403.56,60277.98380000037,1034220.3599999887
82.53.405-9,2012-11-12,0.0,0.0,1171.056,5678.23,15716.0677,71403.56,58269.447100000376,1024481.3399999887
82.53.405-9,2012-11-20,0.0,0.0,640.971,3107.95,15716.0677,71403.56,51944.65200000037,993813.6199999888
82.53.405-9,2012-11-21,0.0,0.0,298.92,1449.41,15716.0677,71403.56,51944.65200000037,993813.6199999888
82.53.405-9,2012-11-22,0.0,0.0,680.52,3299.71,15716.0677,71403.56,50945.64570000037,988969.6299999888
82.53.405-9,2012-11-23,1888.92,9692.3,0.0,0.0,15716.0677,71403.56,52834.56570000037,998661.9299999889
82.53.405-9,2012-11-24,0.0,0.0,1888.92,9159.01,15716.0677,71403.56,52745.75820000037,998231.3199999889
82.53.405-9,2012-11-27,0.0,0.0,2105.16,10207.52,15716.0677,71403.56,52745.75820000036,998231.3199999889
82.53.405-9,2012-11-29,0.0,0.0,1348.32,6537.75,15716.0677,71403.56,52745.75820000036,998231.3199999889
82.53.405-9,2012-11-30,0.0,0.0,76.32,370.06,15716.0677,71403.56,61458.95820000036,1044256.2299999889
82.53.405-9,2012-12-03,0.0,0.0,386.094,1899.52,15716.0677,71403.56,61063.62620000036,1042311.259999989
82.53.405-9,2012-12-04,0.0,0.0,483.36,2378.05,15716.0677,71403.56,60576.33530000036,1039913.8599999889
82.53.405-9,2012-12-05,120.84,594.51,0.0,0.0,15716.0677,71403.56,58563.50040000037,1030011.019999989
82.53.405-9,2012-12-06,0.0,0.0,7600.2,37391.77,15716.0677,71403.56,58446.02340000037,1029433.0499999889
82.53.405-9,2012-12-17,6131.04,30616.52,0.0,0.0,15716.0677,71403.56,64577.06340000037,1060049.569999989
82.53.405-9,2012-12-18,0.0,0.0,512.645,2522.13,15716.0677,71403.56,65888.50980000038,1066715.3799999892
82.53.405-9,2012-12-19,0.0,0.0,49.464,243.35,15716.0677,71403.56,72837.87850000037,1101425.5699999891
82.53.405-9,2012-12-20,0.0,0.0,3383.5201,16646.38,15716.0677,71403.56,72837.87850000037,1101425.5699999891
82.53.405-9,2012-12-23,0.0,0.0,880.797,4333.38,15716.0677,71403.56,70259.17820000036,1088738.7699999893
82.53.405-9,2012-12-31,0.0,34.35,0.0,0.0,15716.0677,71403.56,70259.17820000036,1088738.7699999895
82.53.405-9,2013-01-07,0.0,0.0,31.8,158.6,15716.0677,71403.56,64721.03980000037,1061118.0799999894
82.53.405-9,2013-01-08,0.0,0.0,833.16,4155.27,15716.0677,71403.56,63922.34670000037,1057134.7099999895
82.53.405-9,2013-01-09,0.0,0.0,947.64,4726.22,15716.0677,71403.56,63121.310900000375,1053139.6599999894
82.53.405-9,2013-01-10,0.0,0.0,483.36,2410.69,15716.0677,71403.56,62651.40290000037,1050796.0599999893
82.53.405-9,2013-01-11,0.0,0.0,349.8,1744.58,15716.0677,71403.56,62311.33790000037,1049100.0299999893
82.53.405-9,2013-01-15,0.0,0.0,19.08,95.16,15716.0677,71403.56,62187.677900000366,1048483.2899999892
82.53.405-9,2013-01-16,0.0,0.0,2.748,13.71,15716.0677,71403.56,62184.92990000037,1048469.5799999892
82.53.405-9,2013-01-17,0.0,0.0,1.374,6.85,15716.0677,71403.56,62183.55590000036,1048462.7299999893
82.53.405-9,2013-01-18,0.0,0.0,138.087,688.69,15716.0677,71403.56,62045.468900000364,1047774.0399999893
82.53.405-9,2013-01-21,0.0,0.0,390.352,1946.83,15716.0677,71403.56,63723.36400000036,1056454.9499999892
82.53.405-9,2013-01-22,0.0,0.0,3001.92,14971.66,15716.0677,71403.56,60387.791200000356,1039819.2499999892
82.53.405-9,2013-01-24,4312.08,21955.0,0.0,0.0,15716.0677,71403.56,69107.35120000035,1084214.9699999893
82.53.405-9,2013-01-25,0.0,0.0,4312.08,21505.9,15716.0677,71403.56,69107.35120000035,1084214.9699999893
82.53.405-9,2013-01-26,4814.52,24513.17,0.0,0.0,15716.0677,71403.56,73921.87120000036,1108728.1399999892
82.53.405-9,2013-01-28,0.0,0.0,4814.52,24011.74,15716.0677,71403.56,73921.87120000036,1108728.1399999892
82.53.405-9,2013-01-30,0.0,0.0,1112.94,5550.63,15716.0677,71403.56,72808.93120000036,1103177.5099999893
82.53.405-9,2013-01-31,0.0,0.0,95.4,475.79,15716.0677,71403.56,70768.54120000036,1093001.3499999894
82.53.405-9,2013-02-01,0.0,0.0,14564.4,73180.43,15716.0677,71403.56,69648.73120000036,1087374.7399999893
82.53.405-9,2013-02-02,0.0,0.0,14.953,75.13,15716.0677,71403.56,66037.02680000037,1069227.3299999894
82.53.405-9,2013-02-05,0.0,0.0,1275.072,6406.74,15716.0677,71403.56,60277.22070000036,1040286.5599999895
82.53.405-9,2013-02-07,0.0,0.0,1.358,6.82,15716.0677,71403.56,58472.48770000036,1031218.4799999895
82.53.405-9,2013-02-08,0.0,0.0,1022.256,5136.44,15716.0677,71403.56,62489.21130000037,1051736.2199999897
82.53.405-9,2013-02-13,0.0,0.0,3498.0,17576.09,15716.0677,71403.56,69262.61130000037,1086223.0399999898
82.53.405-9,2013-02-14,0.0,0.0,3828.72,19237.82,15716.0677,71403.56,69262.61130000037,1086223.0399999898
82.53.405-9,2013-02-15,0.0,0.0,31.8,159.78,15716.0677,71403.56,67437.91440000036,1077054.64999999
82.53.405-9,2013-02-18,0.0,0.0,6.36,31.96,15716.0677,71403.56,63593.393400000365,1057737.4399999897
82.53.405-9,2013-02-19,0.0,0.0,556.47,2796.04,15716.0677,71403.56,63036.92340000036,1054941.3999999897
82.53.405-9,2013-02-20,0.0,0.0,7250.4,36430.43,15716.0677,71403.56,56345.35630000036,1021318.8999999895
82.53.405-9,2013-02-21,0.0,0.0,756.84,3802.83,15716.0677,71403.56,55574.06740000036,1017443.4699999896
82.53.405-9,2013-02-22,0.0,0.0,12.72,63.91,15716.0677,71403.56,59388.64190000036,1036866.3699999895
82.53.405-9,2013-02-25,0.0,0.0,25.44,127.83,15716.0677,71403.56,59388.64190000036,1036866.3699999895
82.53.405-9,2013-02-26,0.0,0.0,693.24,3483.26,15716.0677,71403.56,62079.312200000364,1050310.6499999894
82.53.405-9,2013-02-27,0.0,0.0,3383.52,17000.87,15716.0677,71403.56,62079.31220000037,1050310.6499999894
82.53.405-9,2013-02-28,0.0,0.0,1240.2,6231.52,15716.0677,71403.56,59531.86020000037,1037510.6899999891
82.53.405-9,2013-03-01,0.0,0.0,0.0001,0.01,15716.0677,71403.56,59531.86020000037,1037510.6899999891
82.53.405-9,2013-03-04,0.0,0.0,25.44,127.07,15716.0677,71403.56,59531.86020000037,1037510.6899999891
82.53.405-9,2013-03-05,0.0,0.0,4295.124,21453.54,15716.0677,71403.56,59243.536200000366,1036099.7099999893
82.53.405-9,2013-03-06,0.0,0.0,4006.8,20013.41,15716.0677,71403.56,65221.93620000036,1066005.8099999893
82.53.405-9,2013-03-07,0.0,0.0,108.12,540.04,15716.0677,71403.56,64756.40320000036,1063680.5399999893
82.53.405-9,2013-03-08,0.0,0.0,4.2799,21.38,15716.0677,71403.56,64756.40320000036,1063680.5399999893
82.53.405-9,2013-03-11,0.0,0.0,5952.96,29734.2,15716.0677,71403.56,70709.36320000036,1093459.3899999894
82.53.405-9,2013-03-12,0.0,0.0,2.0801,10.39,15716.0677,71403.56,70709.36320000036,1093459.3899999894
82.53.405-9,2013-03-13,205.407,1025.98,0.0,0.0,15716.0677,71403.56,71940.46120000037,1099608.5499999893
82.53.405-9,2013-03-15,0.0,0.0,618.3,3088.32,15716.0677,71403.56,71014.84120000037,1094994.0299999893
82.53.405-9,2013-03-18,0.0,0.0,10494.0,52416.06,15716.0677,71403.56,68494.40000000037,1082404.7699999893
82.53.405-9,2013-03-19,0.0,0.0,5011.68,25032.64,15716.0677,71403.56,67072.99700000038,1075305.0599999893
82.53.405-9,2013-03-20,0.0,0.0,842.09,4206.12,15716.0677,71403.56,67543.23510000041,1077680.5399999893
82.53.405-9,2013-03-21,0.0,0.0,1278.36,6385.23,15716.0677,71403.56,63542.79510000042,1056697.8999999894
82.53.405-9,2013-03-22,0.0,0.0,3561.6,17789.69,15716.0677,71403.56,61927.27500000042,1048628.6099999894
82.53.405-9,2013-03-25,0.0,0.0,6.36,31.77,15716.0677,71403.56,61927.27500000042,1048628.6099999894
82.53.405-9,2013-03-26,0.0,0.0,337.08,1683.67,15716.0677,71403.56,66005.38520000043,1068838.439999989
82.53.405-9,2013-03-27,0.0,0.0,44.52,222.37,15716.0677,71403.56,60976.598200000415,1043720.3499999889
82.53.405-9,2013-03-28,0.0,0.0,63.6,317.67,15716.0677,71403.56,65640.24020000041,1067581.3099999889
82.53.405-9,2013-03-31,0.0,0.0,0.0,1274.77,15716.0677,71403.56,65640.24020000041,1067581.309999989
82.53.405-9,2013-04-01,0.0,0.0,508.8,2551.29,15716.0677,71403.56,64400.685000000405,1061365.769999989
82.53.405-9,2013-04-02,0.0,0.0,55.309,277.34,15716.0677,71403.56,63588.3020000004,1057292.209999989
82.53.405-9,2013-04-03,0.0,0.0,31.48,157.85,15716.0677,71403.56,67527.23200000041,1077209.7199999888
82.53.405-9,2013-04-09,0.0,0.0,903.12,4528.54,15716.0677,71403.56,65935.48560000041,1069228.1699999885
82.53.405-9,2013-04-10,0.0,0.0,6550.8,32847.87,15716.0677,71403.56,65786.40660000041,1068480.6399999885
82.53.405-9,2013-04-11,0.0,0.0,25.44,127.56,15716.0677,71403.56,59217.8713000004,1035543.8299999884
82.53.405-9,2013-04-12,0.0,0.0,292.56,1466.99,15716.0677,71403.56,59217.8713000004,1035543.8299999883
82.53.405-9,2013-04-15,0.0,0.0,5374.2,26948.01,15716.0677,71403.56,64592.0713000004,1062713.6499999883
82.53.405-9,2013-04-16,0.0,0.0,5374.2,26948.01,15716.0677,71403.56,64592.0713000004,1062713.6499999883
82.53.405-9,2013-04-17,0.0,0.0,185.402,929.67,15716.0677,71403.56,62501.20130000041,1052229.3399999884
82.53.405-9,2013-04-18,0.0,0.0,291.97,1464.03,15716.0677,71403.56,59962.74930000041,1039500.7099999886
82.53.405-9,2013-04-19,0.0,0.0,89.04,446.48,15716.0677,71403.56,59049.49320000041,1034921.3299999884
82.53.405-9,2013-04-22,0.0,0.0,50.88,255.13,15716.0677,71403.56,69797.22650000041,1089310.7299999886
82.53.405-9,2013-04-23,0.0,0.0,12.72,63.78,15716.0677,71403.56,68796.0217000004,1084290.3599999887
82.53.405-9,2013-04-24,0.0,0.0,57.24,287.02,15716.0677,71403.56,68547.2329000004,1083042.849999989
82.53.405-9,2013-04-25,0.0,0.0,146.28,733.5,15716.0677,71403.56,68490.67550000039,1082759.2499999888
82.53.405-9,2013-04-26,0.0,0.0,8268.0,41458.48,15716.0677,71403.56,67469.75630000039,1077640.0299999889
82.53.405-9,2013-04-29,0.0,0.0,19.08,95.67,15716.0677,71403.56,65970.66130000037,1070123.0799999887
82.53.405-9,2013-04-30,0.0,0.0,3116.4,15626.66,15716.0677,71403.56,68690.03030000035,1083281.0099999884
82.53.405-9,2013-05-02,0.0,0.0,63.6,317.37,15716.0677,71403.56,68690.03030000035,1083281.0099999884
82.53.405-9,2013-05-03,0.0,0.0,6576.24,32815.77,15716.0677,71403.56,68690.03030000035,1083281.0099999884
82.53.405-9,2013-05-06,0.0,0.0,2620.32,13075.53,15716.0677,71403.56,71021.00030000035,1094620.3599999882
82.53.405-9,2013-05-07,0.0,0.0,636.0,3173.67,15716.0677,71403.56,67210.53030000033,1075605.9399999883
82.53.405-9,2013-05-08,0.0,0.0,159.0,793.42,15716.0677,71403.56,66183.28330000034,1070479.929999988
82.53.405-9,2013-05-10,0.0,0.0,50.88,253.89,15716.0677,71403.56,63776.438200000346,1058469.649999988
82.53.405-9,2013-05-13,0.0,0.0,8967.6,44748.77,15716.0677,71403.56,63441.18220000035,1056796.709999988
82.53.405-9,2013-05-14,0.0,0.0,247.156,1233.32,15716.0677,71403.56,63194.02620000035,1055563.389999988
82.53.405-9,2013-05-16,0.0,0.0,21.632,107.94,15716.0677,71403.56,57057.797100000345,1024943.2899999878
82.53.405-9,2013-05-17,0.0,0.0,7.011,34.99,15716.0677,71403.56,61444.28710000036,1046440.2499999879
82.53.405-9,2013-05-20,0.0,0.0,5374.2,26817.53,15716.0677,71403.56,51442.89190000036,995916.2699999879
82.53.405-9,2013-05-22,0.0,0.0,1033.935,5159.39,15716.0677,71403.56,50408.95690000036,990756.8799999879
82.53.405-9,2013-05-23,0.0,0.0,76.32,380.84,15716.0677,71403.56,47521.57330000037,976348.689999988
82.53.405-9,2013-05-24,0.0,0.0,9349.2,46652.98,15716.0677,71403.56,47424.800900000366,975865.789999988
82.53.405-9,2013-05-27,0.0,0.0,826.8,4125.77,15716.0677,71403.56,52067.89000000036,999754.3699999881
82.53.405-9,2013-05-31,0.0,0.0,10.1898,50.85,15716.0677,71403.56,52067.89000000036,999754.3699999881
82.53.405-9,2013-06-03,0.0,0.0,20.61,104.07,15716.0677,71403.56,55146.529000000366,1015299.8299999882
82.53.405-9,2013-06-04,0.0,0.0,2531.28,12781.6,15716.0677,71403.56,55117.67500000037,1015154.1299999882
82.53.405-9,2013-06-05,0.0,0.0,101.76,513.83,15716.0677,71403.56,60136.84290000036,1040747.3199999884
82.53.405-9,2013-06-06,0.0,0.0,157.4,794.79,15716.0677,71403.56,56718.15220000036,1023484.7599999883
82.53.405-9,2013-06-07,0.0,0.0,6016.56,30380.38,15716.0677,71403.56,56718.15220000036,1023484.7599999883
82.53.405-9,2013-06-10,0.0,0.0,4369.32,22062.71,15716.0677,71403.56,55929.21230000036,1019501.0399999883
82.53.405-9,2013-06-11,0.0,0.0,267.12,1348.81,15716.0677,71403.56,70366.27180000037,1092499.8199999884
82.53.405-9,2013-06-12,0.0,0.0,1036.68,5234.67,15716.0677,71403.56,68542.97380000037,1083293.1499999885
82.53.405-9,2013-06-13,0.0,0.0,4153.08,20970.81,15716.0677,71403.56,67471.38710000037,1077882.2199999883
82.53.405-9,2013-06-14,0.0,0.0,3239.892,16359.71,15716.0677,71403.56,66268.73510000037,1071831.7799999884
82.53.405-9,2013-06-17,0.0,0.0,7123.2,35968.31,15716.0677,71403.56,66268.73510000037,1071831.7799999884
82.53.405-9,2013-06-18,0.0,0.0,82.44,416.28,15716.0677,71403.56,62493.05350000037,1052766.6199999882
82.53.405-9,2013-06-21,0.0,0.0,4006.8,20232.18,15716.0677,71403.56,65997.41350000037,1070484.2999999882
82.53.405-9,2013-06-24,0.0,0.0,3504.36,17695.13,15716.0677,71403.56,62486.398000000365,1052755.5599999882
82.53.405-9,2013-06-25,0.0,0.0,235.32,1188.24,15716.0677,71403.56,68112.77800000035,1081206.7899999882
82.53.405-9,2013-06-26,0.0,0.0,57.24,289.03,15716.0677,71403.56,67261.01600000035,1076905.849999988
82.53.405-9,2013-06-27,0.0,0.0,38.16,192.69,15716.0677,71403.56,66845.68400000036,1074808.659999988
82.53.405-9,2013-06-29,0.0,0.0,3.432,17.33,15716.0677,71403.56,66845.68400000036,1074808.659999988
82.53.405-9,2013-06-30,0.0,0.58,0.0,0.0,15716.0677,71403.56,66845.68400000036,1074808.6599999883
82.53.405-9,2013-07-01,0.0,0.0,25.44,128.19,15716.0677,71403.56,68342.90580000033,1082438.5499999884
82.53.405-9,2013-07-02,0.0,0.0,5024.4,25317.25,15716.0677,71403.56,68342.90580000033,1082438.5499999884
82.53.405-9,2013-07-06,0.0,0.0,31.8,160.24,15716.0677,71403.56,68383.71600000032,1082644.1799999885
82.53.405-9,2013-07-10,0.0,0.0,5297.88,26695.28,15716.0677,71403.56,68383.71600000032,1082644.1799999885
82.53.405-9,2013-07-11,0.0,0.0,33.95,171.07,15716.0677,71403.56,65570.46800000033,1068468.6199999887
82.53.405-9,2013-07-12,0.0,0.0,2395.569,12070.94,15716.0677,71403.56,63174.899000000325,1056397.6799999888
82.53.405-9,2013-07-15,0.0,0.0,146.28,737.08,15716.0677,71403.56,68883.89000000032,1085081.3299999887
82.53.405-9,2013-07-16,0.0,0.0,260.76,1313.93,15716.0677,71403.56,68883.89000000032,1085081.3299999887
82.53.405-9,2013-07-17,0.0,0.0,25.44,128.19,15716.0677,71403.56,68560.05950000032,1083449.5899999884
82.53.405-9,2013-07-18,0.0,0.0,2.061,10.39,15716.0677,71403.56,80374.87850000033,1142816.3499999887
82.53.405-9,2013-07-19,0.0,0.0,445.2,2243.3,15716.0677,71403.56,80374.87850000033,1142816.3499999887
82.53.405-9,2013-07-22,0.0,0.0,9450.96,47622.06,15716.0677,71403.56,76463.31360000034,1123106.5299999889
82.53.405-9,2013-07-23,0.0,0.0,803.79,4050.19,15716.0677,71403.56,75659.52360000035,1119056.339999989
82.53.405-9,2013-07-24,0.0,0.0,1877.571,9460.82,15716.0677,71403.56,73130.83640000035,1106314.639999989
82.53.405-9,2013-07-25,0.0,0.0,273.48,1378.03,15716.0677,71403.56,70839.58080000033,1094769.3099999889
82.53.405-9,2013-07-26,0.0,0.0,19.691,99.22,15716.0677,71403.56,70568.43200000034,1093403.0299999889
82.53.405-9,2013-07-29,0.0,0.0,4394.76,22144.58,15716.0677,71403.56,75481.44000000034,1118089.0099999888
82.53.405-9,2013-07-30,0.0,0.0,4922.64,24804.49,15716.0677,71403.56,71223.74100000034,1096635.0599999886
82.53.405-9,2013-07-31,0.0,0.0,197.16,993.46,15716.0677,71403.56,70589.18800000034,1093437.6299999887
82.53.475-0,2012-08-01,0.0,0.0,2812.95,7010.15,26685.59,65727.15,69383.88900000034,1090433.9099999885
82.53.475-0,2012-08-02,0.0,0.0,12.1996,30.4,26685.59,65727.15,68022.46840000032,1087041.1299999887
82.53.475-0,2012-08-03,0.0,0.0,414.54,1033.08,26685.59,65727.15,71524.05050000032,1095932.7999999886
82.53.475-0,2012-08-06,4688.25,11683.59,0.0,0.0,26685.59,65727.15,70361.10070000033,1093034.6299999882
82.53.475-0,2012-08-07,0.0,0.0,162.855,405.85,26685.59,65727.15,71910.64040000032,1097017.1799999883
82.53.475-0,2012-08-08,0.0,0.0,202.335,504.24,26685.59,65727.15,69325.82760000032,1090575.5799999884
82.53.475-0,2012-08-09,0.0,0.0,133.245,332.06,26685.59,65727.15,67734.1766000003,1086608.9999999881
82.53.475-0,2012-08-10,0.0,0.0,49.35,122.99,26685.59,65727.15,67734.1766000003,1086608.9999999881
82.53.475-0,2012-08-13,0.0,0.0,14.805,36.9,26685.59,65727.15,66503.18590000029,1083541.269999988
82.53.475-0,2012-08-14,0.0,0.0,108.57,270.57,26685.59,65727.15,66449.35590000029,1083407.119999988
82.53.475-0,2012-08-15,0.0,0.0,24.675,61.49,26685.59,65727.15,66449.35590000029,1083407.119999988
82.53.475-0,2012-08-16,0.0,0.0,1712.445,4267.58,26685.59,65727.15,66449.35590000029,1083407.119999988
82.53.475-0,2012-08-20,0.0,0.0,21.42,53.38,26685.59,65727.15,66426.62060000029,1083350.459999988
82.53.475-0,2012-08-21,0.0,0.0,4145.4,10330.75,26685.59,65727.15,70659.49170000029,1093873.649999988
82.53.475-0,2012-08-22,0.0,0.0,58.1138,144.83,26685.59,65727.15,70542.41860000028,1093581.8899999878
82.53.475-0,2012-08-23,3252.165,8387.86,0.0,0.0,26685.59,65727.15,73794.58360000027,1101969.749999988
82.53.475-0,2012-08-24,61.692,153.74,0.0,0.0,26685.59,65727.15,71131.35400000028,1095332.7099999876
82.53.475-0,2012-08-27,0.0,0.0,187.53,467.34,26685.59,65727.15,70860.69910000026,1094717.079999987
82.53.475-0,2012-08-28,0.0,0.0,6144.075,15311.65,26685.59,65727.15,70747.58520000023,1094435.1799999871
82.53.475-0,2012-08-29,0.0,0.0,23.644,58.92,26685.59,65727.15,69293.17520000022,1090810.6399999876
82.53.475-0,2012-08-30,0.0,0.0,9.87,24.6,26685.59,65727.15,73041.57520000024,1100137.0499999877
82.53.475-0,2012-08-31,0.0,0.0,87.936,219.15,26685.59,65727.15,74097.89520000025,1102957.6999999876
82.53.475-0,2012-09-03,0.0,0.0,182.595,458.52,26685.59,65727.15,73907.43660000025,1102479.4399999878
82.53.475-0,2012-09-04,0.0,0.0,4.4298,11.12,26685.59,65727.15,72002.64330000024,1097701.549999988
82.53.475-0,2012-09-05,0.0,0.0,67.0978,168.49,26685.59,65727.15,70507.65870000025,1093947.4299999876
82.53.475-0,2012-09-06,0.0,0.0,64.155,161.1,26685.59,65727.15,68108.82030000024,1087923.6099999878
82.53.475-0,2012-09-10,0.0,0.0,1.3071,3.28,26685.59,65727.15,66120.75220000024,1082931.3099999882
82.53.475-0,2012-09-11,0.0,0.0,24.675,61.96,26685.59,65727.15,65740.95820000024,1081977.5899999882
82.53.475-0,2012-09-12,0.0,0.0,5152.14,12937.74,26685.59,65727.15,64654.39100000025,1079249.0599999882
82.53.475-0,2012-09-13,0.0,0.0,3.9213,9.85,26685.59,65727.15,63188.75540000025,1075568.629999988
82.53.475-0,2012-09-14,0.0,0.0,19.74,49.57,26685.59,65727.15,65304.506200000265,1081041.1999999883
82.53.475-0,2012-09-17,0.0,0.0,202.335,508.09,26685.59,65727.15,61748.89240000026,1072112.5399999884
82.53.475-0,2012-09-18,0.0,0.0,14.805,37.18,26685.59,65727.15,60274.07580000025,1068409.0799999884
82.53.475-0,2012-09-19,0.0,0.0,2.57,6.45,26685.59,65727.15,59687.044800000265,1066934.9799999886
82.53.475-0,2012-09-20,0.0,0.0,5191.62,13036.88,26685.59,65727.15,63562.18310000029,1076986.2999999886
82.53.475-0,2012-09-21,0.0,0.0,14.088,35.38,26685.59,65727.15,63505.071800000296,1076842.879999989
82.53.475-0,2012-09-24,0.0,0.0,232.5645,584.0,26685.59,65727.15,62858.0753000003,1075218.1899999888
82.53.475-0,2012-09-25,0.0,0.0,967.26,2428.93,26685.59,65727.15,60711.0548000003,1069826.6999999883
82.53.475-0,2012-09-26,0.0,0.0,45.7485,114.88,26685.59,65727.15,57288.7195000003,1061232.7299999897
82.53.475-0,2012-09-27,0.0,0.0,133.245,334.6,26685.59,65727.15,56238.514900000286,1058595.51999999
82.53.475-0,2012-09-28,0.0,0.0,24.675,61.96,26685.59,65727.15,62803.26820000027,1075170.3899999901
82.53.475-0,2012-09-30,0.0,26.93,0.0,0.0,26685.59,65727.15,62803.26820000027,1075170.3899999901
82.53.475-0,2012-10-01,0.0,0.0,1.428,3.59,26685.59,65727.15,62801.84020000027,1075166.79999999
82.53.475-0,2012-10-02,0.0,0.0,19.74,49.59,26685.59,65727.15,62641.29000000027,1074763.47999999
82.53.475-0,2012-10-03,0.0,0.0,9.87,24.79,26685.59,65727.15,62353.36280000029,1074040.2099999902
82.53.475-0,2012-10-04,0.0,0.0,49.35,123.97,26685.59,65727.15,62303.86170000028,1073915.85999999
82.53.475-0,2012-10-05,0.0,0.0,4796.82,12049.8,26685.59,65727.15,70495.96170000028,1094506.24999999
82.53.475-0,2012-10-08,0.0,0.0,4.284,10.76,26685.59,65727.15,69942.29260000026,1093115.41999999
82.53.475-0,2012-10-09,0.0,0.0,20.4779,51.44,26685.59,65727.15,68195.60950000027,1088727.6799999904
82.53.475-0,2012-10-10,0.0,0.0,14.805,37.19,26685.59,65727.15,67397.32950000021,1086722.3799999903
82.53.475-0,2012-10-11,0.0,0.0,413.0436,1037.58,26685.59,65727.15,66761.7543000002,1085125.7899999903
82.53.475-0,2012-10-15,0.0,0.0,9.87,24.79,26685.59,65727.15,66035.6248000002,1083301.7199999907
82.53.475-0,2012-10-16,0.0,0.0,6.168,15.49,26685.59,65727.15,76614.29160000019,1109891.1599999904
82.53.475-0,2012-10-17,0.0,0.0,2610.615,6557.97,26685.59,65727.15,75736.3926000002,1107685.8499999908
82.53.475-0,2012-10-18,0.0,0.0,11.822,29.7,26685.59,65727.15,74541.50440000021,1104684.2299999907
82.53.475-0,2012-10-19,0.0,0.0,39.48,99.18,26685.59,65727.15,77803.84100000019,1112867.3199999905
82.53.475-0,2012-10-22,0.0,0.0,8.244,20.71,26685.59,65727.15,77757.9563000002,1112752.0499999905
82.53.475-0,2012-10-23,0.0,0.0,271.3032,681.52,26685.59,65727.15,75499.4192000002,1107078.5199999905
82.53.475-0,2012-10-24,0.0,0.0,10.0211,25.17,26685.59,65727.15,75037.8698000002,1105920.9599999906
82.53.475-0,2012-10-25,0.0,0.0,681.03,1710.77,26685.59,65727.15,75037.8698000002,1105920.9599999906
82.53.475-0,2012-10-29,0.0,0.0,1.6821,4.23,26685.59,65727.15,75006.59590000019,1105842.3899999904
82.53.475-0,2012-10-30,0.0,0.0,39.48,99.18,26685.59,65727.15,74820.90930000019,1105375.9399999902
82.53.475-0,2012-10-31,0.0,0.0,6.8355,17.17,26685.59,65727.15,74783.03730000019,1105280.79999999
82.53.475-0,2012-11-01,0.0,0.0,14.392,37.06,26685.59,65727.15,74200.2359000002,1103780.20999999
